action,positionScreen,time,visitor_id,time_from_session_start,time_between_action
Button_continue_surveySelection,"(1731.00, 133.00)",178830.6,1741170337981,13.5,0.0
touchUp_0,"(1735.00, 139.00)",178830.7,1741170337981,13.60000000000582,0.10000000000582077
touchDown_0,"(513.00, 890.00)",178833.4,1741170337981,16.29999999998836,2.6999999999825377
touchUp_0,"(513.00, 890.00)",178833.5,1741170337981,16.39999999999418,0.10000000000582077
touchDown_0,"(471.00, 911.00)",178834.7,1741170337981,17.60000000000582,1.2000000000116415
touchUp_0,"(471.00, 911.00)",178834.8,1741170337981,17.699999999982538,0.09999999997671694
touchDown_1,"(476.00, 910.00)",178835.0,1741170337981,17.89999999999418,0.20000000001164153
touchUp_1,"(476.00, 910.00)",178835.2,1741170337981,18.10000000000582,0.20000000001164153
touchDown_0,"(466.00, 919.00)",178835.4,1741170337981,18.29999999998836,0.1999999999825377
touchUp_0,"(466.00, 913.00)",178835.7,1741170337981,18.60000000000582,0.3000000000174623
touchDown_0,"(202.00, 804.00)",178842.2,1741170337981,25.10000000000582,6.5
touchUp_0,"(202.00, 804.00)",178842.3,1741170337981,25.199999999982538,0.09999999997671694
touchDown_0,"(173.00, 412.00)",178857.6,1741170337981,40.5,15.300000000017462
touchUp_0,"(173.00, 412.00)",178857.7,1741170337981,40.60000000000582,0.10000000000582077
touchDown_0,"(121.00, 417.00)",178858.4,1741170337981,41.29999999998836,0.6999999999825377
touchUp_0,"(121.00, 417.00)",178858.5,1741170337981,41.39999999999418,0.10000000000582077
touchDown_0,"(122.00, 136.00)",178863.4,1741170337981,46.29999999998836,4.899999999994179
touchUp_0,"(122.00, 136.00)",178863.5,1741170337981,46.39999999999418,0.10000000000582077
touchDown_0,"(836.00, 741.00)",178870.6,1741170337981,53.5,7.100000000005821
touchUp_0,"(836.00, 747.00)",178870.7,1741170337981,53.60000000000582,0.10000000000582077
touchDown_1,"(992.00, 746.00)",178871.1,1741170337981,54.0,0.39999999999417923
touchUp_1,"(992.00, 746.00)",178871.2,1741170337981,54.10000000000582,0.10000000000582077
touchDown_0,"(1084.00, 744.00)",178872.9,1741170337981,55.79999999998836,1.6999999999825377
touchUp_0,"(1084.00, 750.00)",178873.0,1741170337981,55.89999999999418,0.10000000000582077
touchDown_0,"(1075.00, 742.00)",178876.8,1741170337981,59.69999999998254,3.7999999999883585
touchUp_0,"(1079.00, 752.00)",178877.0,1741170337981,59.89999999999418,0.20000000001164153
touchDown_1,"(1081.00, 756.00)",178877.1,1741170337981,60.0,0.10000000000582077
touchUp_1,"(1081.00, 756.00)",178877.5,1741170337981,60.39999999999418,0.39999999999417923
touchDown_0,"(951.00, 654.00)",178890.4,1741170337981,73.29999999998836,12.89999999999418
touchUp_0,"(951.00, 654.00)",178890.5,1741170337981,73.39999999999418,0.10000000000582077
touchDown_0,"(880.00, 474.00)",178903.7,1741170337981,86.60000000000582,13.200000000011642
touchUp_0,"(880.00, 474.00)",178903.8,1741170337981,86.69999999998254,0.09999999997671694
touchDown_0,"(773.00, 435.00)",178904.4,1741170337981,87.29999999998836,0.6000000000058208
touchUp_0,"(773.00, 435.00)",178904.5,1741170337981,87.39999999999418,0.10000000000582077
touchDown_0,"(766.00, 514.00)",178905.3,1741170337981,88.19999999998254,0.7999999999883585
touchUp_0,"(766.00, 514.00)",178905.3,1741170337981,88.19999999998254,0.0
touchDown_0,"(779.00, 398.00)",178906.7,1741170337981,89.60000000000582,1.400000000023283
touchUp_0,"(779.00, 398.00)",178906.8,1741170337981,89.69999999998254,0.09999999997671694
touchDown_0,"(1056.00, 389.00)",178907.2,1741170337981,90.10000000000582,0.40000000002328306
touchUp_0,"(1056.00, 389.00)",178907.3,1741170337981,90.19999999998254,0.09999999997671694
touchDown_0,"(1429.00, 864.00)",178917.4,1741170337981,100.29999999998836,10.10000000000582
touchUp_0,"(1425.00, 870.00)",178917.5,1741170337981,100.39999999999418,0.10000000000582077
touchDown_0,"(1360.00, 867.00)",178918.2,1741170337981,101.10000000000582,0.7000000000116415
touchUp_0,"(1358.00, 872.00)",178918.4,1741170337981,101.29999999998836,0.1999999999825377
touchDown_0,"(1592.00, 551.00)",178922.1,1741170337981,105.0,3.7000000000116415
touchUp_0,"(1280.00, 516.00)",178923.1,1741170337981,106.0,1.0
touchDown_0,"(1795.00, 112.00)",178937.6,1741170337981,120.5,14.5
UI_NextSurvey_Button,"(1795.00, 112.00)",178937.6,1741170337981,120.5,0.0
touchUp_0,"(1795.00, 112.00)",178937.7,1741170337981,120.60000000000582,0.10000000000582077
touchDown_0,"(319.00, 765.00)",178942.3,1741170337981,125.19999999998254,4.599999999976717
touchUp_0,"(318.00, 772.00)",178942.4,1741170337981,125.29999999998836,0.10000000000582077
touchDown_0,"(128.00, 770.00)",178943.3,1741170337981,126.19999999998254,0.8999999999941792
touchUp_0,"(128.00, 770.00)",178943.5,1741170337981,126.39999999999418,0.20000000001164153
touchDown_0,"(983.00, 802.00)",178953.9,1741170337981,136.79999999998836,10.39999999999418
touchUp_0,"(978.00, 816.00)",178954.1,1741170337981,137.0,0.20000000001164153
touchDown_0,"(980.00, 812.00)",178954.8,1741170337981,137.69999999998254,0.6999999999825377
touchUp_0,"(976.00, 809.00)",178954.9,1741170337981,137.79999999998836,0.10000000000582077
touchDown_0,"(1809.00, 104.00)",178956.2,1741170337981,139.10000000000582,1.3000000000174623
UI_NextSurvey_Button,"(1809.00, 104.00)",178956.2,1741170337981,139.10000000000582,0.0
touchUp_0,"(1809.00, 104.00)",178956.3,1741170337981,139.19999999998254,0.09999999997671694
touchDown_0,"(346.00, 876.00)",178970.7,1741170337981,153.60000000000582,14.400000000023283
touchUp_0,"(436.00, 837.00)",178971.4,1741170337981,154.29999999998836,0.6999999999825377
touchDown_0,"(486.00, 863.00)",178973.3,1741170337981,156.19999999998254,1.8999999999941792
touchDown_1,"(486.00, 863.00)",178973.4,1741170337981,156.29999999998836,0.10000000000582077
touchUp_1,"(483.00, 868.00)",178973.4,1741170337981,156.29999999998836,0.0
touchDown_1,"(479.00, 857.00)",178975.0,1741170337981,157.89999999999418,1.6000000000058208
touchUp_1,"(464.00, 842.00)",178975.1,1741170337981,158.0,0.10000000000582077
touchDown_1,"(471.00, 843.00)",178975.5,1741170337981,158.39999999999418,0.39999999999417923
touchUp_1,"(471.00, 843.00)",178975.6,1741170337981,158.5,0.10000000000582077
touchUp_0,"(471.00, 848.00)",178975.6,1741170337981,158.5,0.0
touchDown_0,"(365.00, 680.00)",178980.0,1741170337981,162.89999999999418,4.399999999994179
touchUp_0,"(239.00, 651.00)",178980.6,1741170337981,163.5,0.6000000000058208
touchDown_1,"(180.00, 491.00)",178980.9,1741170337981,163.79999999998836,0.29999999998835847
touchDown_0,"(347.00, 678.00)",178981.0,1741170337981,163.89999999999418,0.10000000000582077
touchUp_1,"(353.00, 681.00)",178981.0,1741170337981,163.89999999999418,0.0
touchUp_0,"(353.00, 681.00)",178981.3,1741170337981,164.19999999998254,0.29999999998835847
touchDown_0,"(356.00, 679.00)",178984.5,1741170337981,167.39999999999418,3.2000000000116415
touchDown_1,"(354.00, 684.00)",178984.6,1741170337981,167.5,0.10000000000582077
touchUp_1,"(344.00, 686.00)",178984.6,1741170337981,167.5,0.0
touchUp_0,"(153.00, 588.00)",178985.2,1741170337981,168.10000000000582,0.6000000000058208
touchDown_0,"(347.00, 679.00)",178985.6,1741170337981,168.5,0.39999999999417923
touchUp_0,"(161.00, 654.00)",178986.2,1741170337981,169.10000000000582,0.6000000000058208
touchDown_1,"(365.00, 672.00)",178986.5,1741170337981,169.39999999999418,0.29999999998835847
touchUp_1,"(205.00, 685.00)",178987.0,1741170337981,169.89999999999418,0.5
touchDown_0,"(141.00, 671.00)",178987.1,1741170337981,170.0,0.10000000000582077
touchUp_0,"(141.00, 671.00)",178987.3,1741170337981,170.19999999998254,0.1999999999825377
touchDown_1,"(127.00, 672.00)",178987.4,1741170337981,170.29999999998836,0.10000000000582077
touchUp_1,"(127.00, 672.00)",178987.6,1741170337981,170.5,0.20000000001164153
touchDown_2,"(132.00, 689.00)",178987.7,1741170337981,170.60000000000582,0.10000000000582077
touchUp_2,"(133.00, 689.00)",178987.9,1741170337981,170.79999999998836,0.1999999999825377
touchDown_0,"(229.00, 500.00)",178991.5,1741170337981,174.39999999999418,3.6000000000058208
touchUp_0,"(671.00, 463.00)",178992.5,1741170337981,175.39999999999418,1.0
touchDown_0,"(353.00, 290.00)",178996.7,1741170337981,179.60000000000582,4.2000000000116415
touchUp_0,"(592.00, 269.00)",178997.4,1741170337981,180.29999999998836,0.6999999999825377
touchDown_1,"(350.00, 324.00)",178997.6,1741170337981,180.5,0.20000000001164153
touchUp_1,"(439.00, 310.00)",178998.1,1741170337981,181.0,0.5
touchDown_0,"(471.00, 302.00)",179001.3,1741170337981,184.19999999998254,3.1999999999825377
touchUp_0,"(611.00, 295.00)",179002.0,1741170337981,184.89999999999418,0.7000000000116415
touchDown_0,"(1422.00, 883.00)",179009.7,1741170337981,192.60000000000582,7.7000000000116415
touchUp_0,"(1422.00, 883.00)",179010.0,1741170337981,192.89999999999418,0.29999999998835847
touchDown_0,"(1173.00, 879.00)",179011.0,1741170337981,193.89999999999418,1.0
touchUp_0,"(1173.00, 879.00)",179011.1,1741170337981,194.0,0.10000000000582077
touchDown_1,"(1245.00, 891.00)",179011.3,1741170337981,194.19999999998254,0.1999999999825377
touchUp_1,"(1245.00, 891.00)",179011.6,1741170337981,194.5,0.3000000000174623
touchDown_0,"(1389.00, 491.00)",179137.8,1741170337981,320.69999999998254,126.19999999998254
touchUp_0,"(1389.00, 491.00)",179138.0,1741170337981,320.8999999999942,0.20000000001164153
touchDown_0,"(1414.00, 481.00)",179140.2,1741170337981,323.1000000000058,2.2000000000116415
touchUp_0,"(1414.00, 487.00)",179140.3,1741170337981,323.19999999998254,0.09999999997671694
touchDown_1,"(1426.00, 502.00)",179140.5,1741170337981,323.3999999999942,0.20000000001164153
touchUp_1,"(1426.00, 508.00)",179140.7,1741170337981,323.6000000000058,0.20000000001164153
touchDown_0,"(1800.00, 110.00)",179144.8,1741170337981,327.69999999998254,4.099999999976717
UI_NextSurvey_Button,"(1800.00, 110.00)",179144.8,1741170337981,327.69999999998254,0.0
touchUp_0,"(1800.00, 110.00)",179144.8,1741170337981,327.69999999998254,0.0
touchDown_0,"(986.00, 411.00)",179148.0,1741170337981,330.8999999999942,3.2000000000116415
Exhibit_The camp's perimeter and watchtowers,"(986.00, 411.00)",179148.0,1741170337981,330.8999999999942,0.0
touchUp_0,"(986.00, 411.00)",179148.1,1741170337981,331.0,0.10000000000582077
touchDown_0,"(1541.00, 41.00)",179162.3,1741170337981,345.19999999998254,14.199999999982538
touchUp_0,"(1541.00, 41.00)",179162.3,1741170337981,345.19999999998254,0.0
touchDown_0,"(1533.00, 40.00)",179164.5,1741170337981,347.3999999999942,2.2000000000116415
touchUp_0,"(1533.00, 40.00)",179166.1,1741170337981,349.0,1.6000000000058208
touchDown_0,"(1543.00, 39.00)",179173.6,1741170337981,356.5,7.5
touchUp_0,"(1543.00, 39.00)",179173.8,1741170337981,356.69999999998254,0.1999999999825377
touchDown_0,"(1459.00, 90.00)",179181.1,1741170337981,364.0,7.300000000017462
touchUp_0,"(1459.00, 90.00)",179181.2,1741170337981,364.1000000000058,0.10000000000582077
touchDown_0,"(1774.00, 68.00)",179183.0,1741170337981,365.8999999999942,1.7999999999883585
Button_close_Instructions,"(1774.00, 68.00)",179183.0,1741170337981,365.8999999999942,0.0
touchUp_0,"(1777.00, 75.00)",179183.1,1741170337981,366.0,0.10000000000582077
touchDown_0,"(1380.00, 469.00)",179185.1,1741170337981,368.0,2.0
touchUp_0,"(1394.00, 265.00)",179186.1,1741170337981,369.0,1.0
touchDown_1,"(1514.00, 518.00)",179186.5,1741170337981,369.3999999999942,0.39999999999417923
Exhibit_Delousing baths,"(1514.00, 518.00)",179186.5,1741170337981,369.3999999999942,0.0
touchUp_1,"(1514.00, 518.00)",179186.5,1741170337981,369.3999999999942,0.0
touchDown_0,"(1031.00, 419.00)",179190.9,1741170337981,373.79999999998836,4.399999999994179
touchUp_0,"(1031.00, 419.00)",179191.0,1741170337981,373.8999999999942,0.10000000000582077
touchDown_0,"(1037.00, 489.00)",179192.3,1741170337981,375.19999999998254,1.2999999999883585
SelectMapLocation,"(1037.00, 489.00)",179192.3,1741170337981,375.19999999998254,0.0
Exhibit_Delousing baths,"(1037.00, 489.00)",179192.3,1741170337981,375.19999999998254,0.0
touchUp_0,"(1037.00, 489.00)",179192.3,1741170337981,375.19999999998254,0.0
touchDown_0,"(1837.00, 217.00)",179199.7,1741170337981,382.6000000000058,7.400000000023283
touchUp_0,"(1622.00, 258.00)",179200.7,1741170337981,383.6000000000058,1.0
touchDown_1,"(1663.00, 256.00)",179200.9,1741170337981,383.79999999998836,0.1999999999825377
touchUp_1,"(1536.00, 263.00)",179202.2,1741170337981,385.1000000000058,1.3000000000174623
touchDown_0,"(1634.00, 208.00)",179202.6,1741170337981,385.5,0.39999999999417923
touchUp_0,"(1634.00, 208.00)",179202.7,1741170337981,385.6000000000058,0.10000000000582077
touchDown_1,"(1632.00, 206.00)",179203.1,1741170337981,386.0,0.39999999999417923
touchUp_1,"(1632.00, 206.00)",179203.2,1741170337981,386.1000000000058,0.10000000000582077
touchDown_0,"(1629.00, 212.00)",179203.3,1741170337981,386.19999999998254,0.09999999997671694
touchUp_0,"(1629.00, 212.00)",179203.4,1741170337981,386.29999999998836,0.10000000000582077
touchDown_2,"(1628.00, 214.00)",179203.5,1741170337981,386.3999999999942,0.10000000000582077
touchUp_2,"(1628.00, 214.00)",179203.6,1741170337981,386.5,0.10000000000582077
touchDown_0,"(1847.00, 203.00)",179204.6,1741170337981,387.5,1.0
touchUp_0,"(1847.00, 203.00)",179204.7,1741170337981,387.6000000000058,0.10000000000582077
touchDown_1,"(1854.00, 211.00)",179205.0,1741170337981,387.8999999999942,0.29999999998835847
touchUp_1,"(1854.00, 211.00)",179205.1,1741170337981,388.0,0.10000000000582077
touchDown_0,"(1849.00, 214.00)",179205.3,1741170337981,388.19999999998254,0.1999999999825377
touchUp_0,"(1871.00, 221.00)",179207.3,1741170337981,390.19999999998254,2.0
touchDown_0,"(1788.00, 434.00)",179208.0,1741170337981,390.8999999999942,0.7000000000116415
UI_FieldView_Button,"(1788.00, 434.00)",179208.0,1741170337981,390.8999999999942,0.0
touchUp_0,"(1801.00, 567.00)",179208.3,1741170337981,391.19999999998254,0.29999999998835847
touchDown_1,"(1792.00, 533.00)",179208.5,1741170337981,391.3999999999942,0.20000000001164153
UI_BirdView_Button,"(1792.00, 533.00)",179208.5,1741170337981,391.3999999999942,0.0
touchUp_1,"(1792.00, 533.00)",179208.6,1741170337981,391.5,0.10000000000582077
touchDown_0,"(1786.00, 627.00)",179211.9,1741170337981,394.79999999998836,3.2999999999883585
UI_TopView_Button,"(1786.00, 627.00)",179211.9,1741170337981,394.79999999998836,0.0
touchUp_0,"(1784.00, 622.00)",179212.0,1741170337981,394.8999999999942,0.10000000000582077
touchDown_0,"(1187.00, 465.00)",179214.5,1741170337981,397.3999999999942,2.5
touchUp_0,"(1229.00, 355.00)",179216.6,1741170337981,399.5,2.1000000000058208
touchDown_1,"(1021.00, 384.00)",179216.9,1741170337981,399.79999999998836,0.29999999998835847
Exhibit_Delousing baths,"(1021.00, 384.00)",179216.9,1741170337981,399.79999999998836,0.0
touchUp_1,"(1021.00, 384.00)",179217.0,1741170337981,399.8999999999942,0.10000000000582077
touchDown_0,"(958.00, 837.00)",179218.6,1741170337981,401.5,1.6000000000058208
touchUp_0,"(958.00, 837.00)",179218.7,1741170337981,401.6000000000058,0.10000000000582077
OpenContent_DB_ExhibitID_98_Page_1,"(958.00, 837.00)",179223.7,1741170337981,406.6000000000058,5.0
touchDown_0,"(1280.00, 502.00)",179244.3,1741170337981,427.19999999998254,20.599999999976717
touchUp_0,"(1201.00, 545.00)",179244.5,1741170337981,427.3999999999942,0.20000000001164153
touchDown_0,"(1372.00, 421.00)",179245.3,1741170337981,428.19999999998254,0.7999999999883585
touchUp_0,"(1372.00, 421.00)",179245.4,1741170337981,428.29999999998836,0.10000000000582077
touchDown_0,"(1599.00, 212.00)",179246.5,1741170337981,429.3999999999942,1.1000000000058208
touchUp_0,"(1593.00, 215.00)",179246.5,1741170337981,429.3999999999942,0.0
touchDown_0,"(1317.00, 799.00)",179247.0,1741170337981,429.8999999999942,0.5
HideContent_Button,"(1317.00, 799.00)",179247.0,1741170337981,429.8999999999942,0.0
touchUp_0,"(1317.00, 799.00)",179247.2,1741170337981,430.1000000000058,0.20000000001164153
touchDown_0,"(1311.00, 768.00)",179248.5,1741170337981,431.3999999999942,1.2999999999883585
HideContent_Button,"(1311.00, 768.00)",179248.5,1741170337981,431.3999999999942,0.0
touchUp_0,"(1311.00, 768.00)",179248.8,1741170337981,431.69999999998254,0.29999999998835847
touchDown_0,"(1323.00, 772.00)",179250.0,1741170337981,432.8999999999942,1.2000000000116415
HideContent_Button,"(1323.00, 772.00)",179250.0,1741170337981,432.8999999999942,0.0
touchUp_0,"(1323.00, 772.00)",179250.1,1741170337981,433.0,0.10000000000582077
touchDown_0,"(1323.00, 787.00)",179253.3,1741170337981,436.19999999998254,3.1999999999825377
HideContent_Button,"(1323.00, 787.00)",179253.3,1741170337981,436.19999999998254,0.0
touchUp_0,"(1323.00, 787.00)",179253.4,1741170337981,436.29999999998836,0.10000000000582077
touchDown_0,"(1322.00, 783.00)",179255.1,1741170337981,438.0,1.7000000000116415
HideContent_Button,"(1322.00, 783.00)",179255.1,1741170337981,438.0,0.0
touchUp_0,"(1322.00, 783.00)",179256.3,1741170337981,439.19999999998254,1.1999999999825377
touchDown_0,"(1313.00, 887.00)",179256.8,1741170337981,439.69999999998254,0.5
UI_ClosePanoPagePanelClose_Button,"(1313.00, 887.00)",179256.8,1741170337981,439.69999999998254,0.0
touchUp_0,"(1308.00, 890.00)",179256.9,1741170337981,439.79999999998836,0.10000000000582077
touchDown_0,"(1151.00, 993.00)",179258.1,1741170337981,441.0,1.2000000000116415
MenuExhibitButton_Crematorium,"(1151.00, 993.00)",179258.1,1741170337981,441.0,0.0
touchUp_0,"(1151.00, 999.00)",179258.2,1741170337981,441.1000000000058,0.10000000000582077
touchDown_0,"(1148.00, 1017.00)",179258.9,1741170337981,441.79999999998836,0.6999999999825377
MenuExhibitButton_Crematorium,"(1148.00, 1017.00)",179258.9,1741170337981,441.79999999998836,0.0
touchUp_0,"(1145.00, 1027.00)",179259.1,1741170337981,442.0,0.20000000001164153
touchDown_1,"(1143.00, 1005.00)",179259.3,1741170337981,442.19999999998254,0.1999999999825377
MenuExhibitButton_Crematorium,"(1143.00, 1005.00)",179259.3,1741170337981,442.19999999998254,0.0
touchUp_1,"(1143.00, 1005.00)",179259.5,1741170337981,442.3999999999942,0.20000000001164153
touchDown_0,"(964.00, 840.00)",179261.6,1741170337981,444.5,2.1000000000058208
touchUp_0,"(962.00, 846.00)",179261.7,1741170337981,444.6000000000058,0.10000000000582077
touchDown_0,"(961.00, 824.00)",179263.1,1741170337981,446.0,1.3999999999941792
touchUp_0,"(961.00, 824.00)",179263.2,1741170337981,446.1000000000058,0.10000000000582077
OpenContent_DB_ExhibitID_99_Page_1,"(961.00, 824.00)",179268.2,1741170337981,451.1000000000058,5.0
touchDown_0,"(692.00, 794.00)",179272.3,1741170337981,455.19999999998254,4.099999999976717
UI_OpenZoomImage_Button,"(692.00, 794.00)",179272.3,1741170337981,455.19999999998254,0.0
touchDown_1,"(692.00, 794.00)",179272.3,1741170337981,455.19999999998254,0.0
UI_OpenZoomImage_Button,"(692.00, 794.00)",179272.3,1741170337981,455.19999999998254,0.0
touchUp_1,"(761.00, 838.00)",179272.9,1741170337981,455.79999999998836,0.6000000000058208
touchUp_0,"(762.00, 838.00)",179272.9,1741170337981,455.79999999998836,0.0
touchDown_0,"(693.00, 744.00)",179273.5,1741170337981,456.3999999999942,0.6000000000058208
UI_OpenZoomImage_Button,"(693.00, 744.00)",179273.5,1741170337981,456.3999999999942,0.0
touchUp_0,"(693.00, 744.00)",179273.5,1741170337981,456.3999999999942,0.0
touchDown_0,"(1355.00, 142.00)",179278.2,1741170337981,461.1000000000058,4.7000000000116415
touchUp_0,"(1261.00, 146.00)",179278.4,1741170337981,461.29999999998836,0.1999999999825377
touchDown_0,"(1356.00, 143.00)",179279.4,1741170337981,462.29999999998836,1.0
touchUp_0,"(1223.00, 140.00)",179279.5,1741170337981,462.3999999999942,0.10000000000582077
touchDown_1,"(1192.00, 130.00)",179279.9,1741170337981,462.79999999998836,0.39999999999417923
touchDown_2,"(1192.00, 130.00)",179279.9,1741170337981,462.79999999998836,0.0
touchUp_1,"(1245.00, 144.00)",179280.3,1741170337981,463.19999999998254,0.39999999999417923
touchUp_2,"(1245.00, 144.00)",179280.3,1741170337981,463.19999999998254,0.0
touchDown_0,"(948.00, 146.00)",179281.0,1741170337981,463.8999999999942,0.7000000000116415
touchUp_0,"(1323.00, 178.00)",179281.6,1741170337981,464.5,0.6000000000058208
touchDown_1,"(1026.00, 148.00)",179281.9,1741170337981,464.79999999998836,0.29999999998835847
touchUp_1,"(1272.00, 160.00)",179286.3,1741170337981,469.19999999998254,4.399999999994179
touchDown_0,"(1317.00, 194.00)",179286.5,1741170337981,469.3999999999942,0.20000000001164153
touchDown_2,"(1317.00, 194.00)",179286.5,1741170337981,469.3999999999942,0.0
touchUp_2,"(1282.00, 175.00)",179286.7,1741170337981,469.6000000000058,0.20000000001164153
touchUp_0,"(1275.00, 176.00)",179286.8,1741170337981,469.69999999998254,0.09999999997671694
touchDown_0,"(1445.00, 629.00)",179289.5,1741170337981,472.3999999999942,2.7000000000116415
touchUp_0,"(1445.00, 629.00)",179289.5,1741170337981,472.3999999999942,0.0
touchDown_0,"(779.00, 763.00)",179291.3,1741170337981,474.19999999998254,1.7999999999883585
CTRL_CTX_Medium_ItemID_2112,"(779.00, 763.00)",179291.3,1741170337981,474.19999999998254,0.0
touchUp_0,"(779.00, 763.00)",179291.5,1741170337981,474.3999999999942,0.20000000001164153
touchDown_0,"(930.00, 798.00)",179354.7,1741170337981,537.6000000000058,63.20000000001164
CTRL_IMG_Medium_ItemID_2114,"(930.00, 798.00)",179354.7,1741170337981,537.6000000000058,0.0
touchUp_0,"(930.00, 798.00)",179354.8,1741170337981,537.6999999999825,0.09999999997671694
touchDown_0,"(1035.00, 764.00)",179372.1,1741170337981,555.0,17.300000000017462
CTRL_TXT_Medium_ItemID_2113,"(1035.00, 764.00)",179372.1,1741170337981,555.0,0.0
touchUp_0,"(1035.00, 764.00)",179372.3,1741170337981,555.1999999999825,0.1999999999825377
touchDown_0,"(1299.00, 890.00)",179447.8,1741170337981,630.6999999999825,75.5
UI_ClosePanoPagePanelClose_Button,"(1299.00, 890.00)",179447.8,1741170337981,630.6999999999825,0.0
touchUp_0,"(1299.00, 890.00)",179447.9,1741170337981,630.7999999999884,0.10000000000582077
touchDown_0,"(1108.00, 1004.00)",179449.6,1741170337981,632.5,1.7000000000116415
MenuExhibitButton_Kitchen,"(1108.00, 1004.00)",179449.6,1741170337981,632.5,0.0
touchUp_0,"(1108.00, 1004.00)",179449.7,1741170337981,632.6000000000058,0.10000000000582077
touchDown_0,"(1009.00, 1052.00)",179501.9,1741170337981,684.7999999999884,52.19999999998254
UI_SelectLanguageDeutsch_Button,"(1009.00, 1052.00)",179501.9,1741170337981,684.7999999999884,0.0
touchUp_0,"(1009.00, 1052.00)",179501.9,1741170337981,684.7999999999884,0.0
touchDown_0,"(966.00, 841.00)",179502.9,1741170337981,685.7999999999884,1.0
touchUp_0,"(966.00, 841.00)",179503.0,1741170337981,685.8999999999942,0.10000000000582077
OpenContent_DB_ExhibitID_100_Page_1,"(966.00, 841.00)",179508.0,1741170337981,690.8999999999942,5.0
touchDown_0,"(1007.00, 766.00)",179510.9,1741170337981,693.7999999999884,2.8999999999941792
CTRL_IMG_Medium_ItemID_2120,"(1007.00, 766.00)",179510.9,1741170337981,693.7999999999884,0.0
touchUp_0,"(1007.00, 766.00)",179511.0,1741170337981,693.8999999999942,0.10000000000582077
touchDown_0,"(1118.00, 748.00)",179524.7,1741170337981,707.6000000000058,13.700000000011642
CTRL_IMG_Medium_ItemID_2121,"(1118.00, 748.00)",179524.7,1741170337981,707.6000000000058,0.0
touchUp_0,"(1118.00, 748.00)",179524.8,1741170337981,707.6999999999825,0.09999999997671694
touchDown_0,"(787.00, 756.00)",179532.8,1741170337981,715.6999999999825,8.0
CTRL_IMG_Medium_ItemID_2095,"(787.00, 756.00)",179532.8,1741170337981,715.6999999999825,0.0
touchUp_0,"(787.00, 756.00)",179533.0,1741170337981,715.8999999999942,0.20000000001164153
touchDown_0,"(1084.00, 753.00)",179539.5,1741170337981,722.3999999999942,6.5
CTRL_IMG_Medium_ItemID_2121,"(1084.00, 753.00)",179539.5,1741170337981,722.3999999999942,0.0
touchUp_0,"(868.00, 751.00)",179540.2,1741170337981,723.1000000000058,0.7000000000116415
touchDown_0,"(692.00, 755.00)",179541.0,1741170337981,723.8999999999942,0.7999999999883585
CTRL_CTX_Medium_ItemID_2066,"(692.00, 755.00)",179541.0,1741170337981,723.8999999999942,0.0
touchUp_0,"(692.00, 755.00)",179541.1,1741170337981,724.0,0.10000000000582077
touchDown_0,"(1309.00, 891.00)",179572.6,1741170337981,755.5,31.5
UI_ClosePanoPagePanelClose_Button,"(1309.00, 891.00)",179572.6,1741170337981,755.5,0.0
touchUp_0,"(1309.00, 891.00)",179572.7,1741170337981,755.6000000000058,0.10000000000582077
touchDown_0,"(1349.00, 489.00)",179573.7,1741170337981,756.6000000000058,1.0
touchUp_0,"(1349.00, 489.00)",179573.7,1741170337981,756.6000000000058,0.0
touchDown_0,"(1344.00, 561.00)",179578.1,1741170337981,761.0,4.399999999994179
SelectMapLocation,"(1344.00, 561.00)",179578.1,1741170337981,761.0,0.0
touchUp_0,"(1344.00, 561.00)",179578.2,1741170337981,761.1000000000058,0.10000000000582077
touchDown_0,"(1358.00, 480.00)",179585.6,1741170337981,768.5,7.399999999994179
touchUp_0,"(942.00, 300.00)",179586.2,1741170337981,769.1000000000058,0.6000000000058208
touchDown_0,"(1237.00, 457.00)",179586.8,1741170337981,769.6999999999825,0.5999999999767169
touchUp_0,"(960.00, 300.00)",179587.0,1741170337981,769.8999999999942,0.20000000001164153
touchDown_0,"(1209.00, 458.00)",179587.4,1741170337981,770.2999999999884,0.39999999999417923
touchUp_0,"(928.00, 277.00)",179587.8,1741170337981,770.6999999999825,0.39999999999417923
touchDown_0,"(1194.00, 442.00)",179588.2,1741170337981,771.1000000000058,0.40000000002328306
touchUp_0,"(935.00, 324.00)",179588.4,1741170337981,771.2999999999884,0.1999999999825377
touchDown_1,"(1132.00, 443.00)",179588.8,1741170337981,771.6999999999825,0.39999999999417923
touchUp_1,"(1018.00, 380.00)",179589.1,1741170337981,772.0,0.3000000000174623
touchDown_0,"(1308.00, 657.00)",179589.5,1741170337981,772.3999999999942,0.39999999999417923
Exhibit_Vegetable cellar,"(1308.00, 657.00)",179589.5,1741170337981,772.3999999999942,0.0
touchUp_0,"(1308.00, 657.00)",179589.6,1741170337981,772.5,0.10000000000582077
touchDown_0,"(969.00, 903.00)",179592.8,1741170337981,775.6999999999825,3.1999999999825377
touchUp_0,"(969.00, 903.00)",179592.9,1741170337981,775.7999999999884,0.10000000000582077
OpenContent_DB_ExhibitID_88_Page_1,"(969.00, 903.00)",179597.9,1741170337981,780.7999999999884,5.0
touchDown_0,"(797.00, 747.00)",179601.6,1741170337981,784.5,3.7000000000116415
